# y+ ()         
# Time          	patch           	min             	max             	average         
0               	bottom	9.19553658e-02	9.19553658e-02	9.19553658e-02
1               	bottom	1.65143023e-01	1.66817458e-01	1.66656517e-01
2               	bottom	1.67054804e-01	1.69705915e-01	1.69520992e-01
3               	bottom	1.74733819e-01	1.78221396e-01	1.78041386e-01
4               	bottom	1.80359306e-01	1.84320914e-01	1.84176369e-01
5               	bottom	1.80896573e-01	1.84934806e-01	1.84841887e-01
6               	bottom	1.76379727e-01	1.80202135e-01	1.80162395e-01
7               	bottom	1.67909821e-01	1.71440854e-01	1.71303284e-01
8               	bottom	1.56547753e-01	1.59619366e-01	1.59391788e-01
9               	bottom	1.43123883e-01	1.45672157e-01	1.45372329e-01
10              	bottom	1.28363674e-01	1.30423438e-01	1.30070922e-01
11              	bottom	1.12920039e-01	1.14588877e-01	1.14203890e-01
12              	bottom	9.73885937e-02	9.87872574e-02	9.83896388e-02
13              	bottom	8.23199290e-02	8.35503021e-02	8.31585873e-02
14              	bottom	6.81910053e-02	6.93235511e-02	6.89537578e-02
15              	bottom	5.54010645e-02	5.64545284e-02	5.61191134e-02
16              	bottom	4.42332934e-02	4.51887997e-02	4.48797222e-02
17              	bottom	3.48114768e-02	3.56085996e-02	3.53276060e-02
18              	bottom	2.71077138e-02	2.76707199e-02	2.74279667e-02
19              	bottom	2.09763587e-02	2.12486291e-02	2.10478972e-02
20              	bottom	1.59370050e-02	1.62401639e-02	1.59962937e-02
21              	bottom	1.20108646e-02	1.26642360e-02	1.20610142e-02
22              	bottom	8.99158129e-03	1.00494920e-02	9.03557059e-03
23              	bottom	6.69394254e-03	8.20876803e-03	6.73443838e-03
24              	bottom	4.96027252e-03	6.97146847e-03	4.99946663e-03
25              	bottom	3.66118794e-03	6.18054973e-03	3.70065642e-03
26              	bottom	2.69329889e-03	5.69880174e-03	2.73397696e-03
27              	bottom	1.97559278e-03	5.41667246e-03	2.01787456e-03
28              	bottom	1.44552888e-03	5.25573263e-03	1.48944131e-03
29              	bottom	1.05537985e-03	5.16503043e-03	1.10075208e-03
30              	bottom	7.69052863e-04	5.11376861e-03	8.15637839e-04
31              	bottom	5.59452245e-04	5.08420727e-03	6.06997052e-04
32              	bottom	4.06357690e-04	5.06643405e-03	4.54636761e-04
33              	bottom	2.94754079e-04	5.05501343e-03	3.43580488e-04
34              	bottom	2.13537712e-04	5.04700020e-03	2.62763226e-04
35              	bottom	1.54526284e-04	5.04081041e-03	2.04036653e-04
36              	bottom	1.11708492e-04	5.03559626e-03	1.61417329e-04
37              	bottom	8.06795852e-05	5.03090523e-03	1.30522438e-04
38              	bottom	5.82194059e-05	5.02649602e-03	1.08148642e-04
39              	bottom	4.19785731e-05	5.02223976e-03	9.19592255e-05
40              	bottom	3.02460890e-05	5.01806703e-03	8.02526024e-05
41              	bottom	2.17778742e-05	5.01394017e-03	7.17916224e-05
42              	bottom	1.56706527e-05	5.00983859e-03	6.56780701e-05
43              	bottom	1.12630839e-05	5.00575087e-03	6.12606326e-05
44              	bottom	7.95093791e-06	5.00167053e-03	5.80675601e-05
45              	bottom	5.50627331e-06	4.99759375e-03	5.57574830e-05
46              	bottom	3.65207525e-06	4.99351818e-03	5.40835178e-05
47              	bottom	2.14170043e-06	4.98944225e-03	5.28669202e-05
48              	bottom	2.93863734e-07	4.98536486e-03	5.19736897e-05
49              	bottom	1.54259868e-06	4.98128516e-03	5.23642792e-05
50              	bottom	8.98070288e-07	4.97720249e-03	5.15886184e-05
51              	bottom	4.44573815e-07	4.97311629e-03	5.10238100e-05
52              	bottom	5.67585621e-07	4.96902610e-03	5.06157608e-05
53              	bottom	4.06440346e-07	4.96493152e-03	5.03078083e-05
54              	bottom	2.90956011e-07	4.96083220e-03	5.00764280e-05
55              	bottom	1.94466604e-07	4.95672787e-03	4.98995192e-05
56              	bottom	1.12860913e-07	4.95261827e-03	4.97612825e-05
57              	bottom	1.11879769e-07	4.94850321e-03	4.96556534e-05
58              	bottom	1.11879769e-07	4.94438252e-03	4.95938336e-05
59              	bottom	1.11879769e-07	4.94025605e-03	4.95363813e-05
60              	bottom	1.11879769e-07	4.93612372e-03	4.94787475e-05
61              	bottom	1.11879769e-07	4.93198542e-03	5.04524929e-05
62              	bottom	1.11879769e-07	4.92784109e-03	5.01250330e-05
63              	bottom	1.11879769e-07	4.92369069e-03	4.98661624e-05
64              	bottom	1.11879769e-07	4.91953419e-03	4.96710021e-05
65              	bottom	1.11879769e-07	4.91537158e-03	4.95207731e-05
66              	bottom	1.11879769e-07	4.91120286e-03	4.94021855e-05
67              	bottom	1.11879769e-07	4.90702804e-03	4.93060699e-05
68              	bottom	1.11879769e-07	4.90284717e-03	4.92260043e-05
69              	bottom	1.11879769e-07	4.89866028e-03	4.91564881e-05
70              	bottom	1.11879769e-07	4.89446741e-03	4.90940730e-05
71              	bottom	1.11879769e-07	4.89026862e-03	4.90358986e-05
72              	bottom	1.11879769e-07	4.88606397e-03	4.89767928e-05
73              	bottom	1.11879769e-07	4.88185353e-03	4.99407756e-05
74              	bottom	1.11879769e-07	4.87763736e-03	4.96154841e-05
75              	bottom	1.11879769e-07	4.87341555e-03	4.93581512e-05
76              	bottom	1.11879769e-07	4.86918817e-03	4.91638617e-05
77              	bottom	1.11879769e-07	4.86495533e-03	4.90140381e-05
78              	bottom	1.11879769e-07	4.86071719e-03	4.88955354e-05
79              	bottom	1.11879769e-07	4.85647390e-03	4.87991565e-05
80              	bottom	1.11879769e-07	4.85222557e-03	4.87187652e-05
81              	bottom	1.11879769e-07	4.84797229e-03	4.86488054e-05
82              	bottom	1.11879769e-07	4.84371412e-03	4.85858453e-05
83              	bottom	1.11879769e-07	4.83945117e-03	4.85269886e-05
84              	bottom	1.11879769e-07	4.83518350e-03	4.84657856e-05
85              	bottom	1.11879769e-07	4.83091120e-03	4.94207858e-05
86              	bottom	1.11879769e-07	4.82663434e-03	4.90978213e-05
87              	bottom	1.11879769e-07	4.82235301e-03	4.88421584e-05
88              	bottom	1.11879769e-07	4.81806727e-03	4.86488770e-05
89              	bottom	1.11879769e-07	4.81377720e-03	4.84995978e-05
90              	bottom	1.11879769e-07	4.80948286e-03	4.83813154e-05
91              	bottom	1.11879769e-07	4.80518434e-03	4.82848644e-05
92              	bottom	1.11879769e-07	4.80088172e-03	4.82042844e-05
93              	bottom	1.11879769e-07	4.79657509e-03	4.81340146e-05
94              	bottom	1.11879769e-07	4.79226456e-03	4.80706398e-05
95              	bottom	1.11879769e-07	4.78795024e-03	4.80112212e-05
96              	bottom	1.11879769e-07	4.78363222e-03	4.89381894e-05
97              	bottom	1.11879769e-07	4.77931059e-03	4.86175006e-05
98              	bottom	1.11879769e-07	4.77498543e-03	4.83634909e-05
99              	bottom	1.11879769e-07	4.77065682e-03	4.81712520e-05
100             	bottom	1.11879769e-07	4.76632486e-03	4.80225870e-05
101             	bottom	1.11879769e-07	4.76198961e-03	4.79046188e-05
102             	bottom	1.11879769e-07	4.75765117e-03	4.78082408e-05
103             	bottom	1.11879769e-07	4.75330960e-03	4.77276024e-05
104             	bottom	1.11879769e-07	4.74896500e-03	4.76571639e-05
105             	bottom	1.11879769e-07	4.74461743e-03	4.75935254e-05
106             	bottom	1.11879769e-07	4.74026698e-03	4.75337076e-05
107             	bottom	1.11879769e-07	4.73591372e-03	4.84511066e-05
108             	bottom	1.11879769e-07	4.73155773e-03	4.81328240e-05
109             	bottom	1.11879769e-07	4.72719907e-03	4.78805844e-05
110             	bottom	1.11879769e-07	4.72283781e-03	4.76895012e-05
111             	bottom	1.11879769e-07	4.71847402e-03	4.75415596e-05
112             	bottom	1.11879769e-07	4.71410777e-03	4.74240113e-05
113             	bottom	1.11879769e-07	4.70973912e-03	4.73278241e-05
114             	bottom	1.11879769e-07	4.70536814e-03	4.72472287e-05
115             	bottom	1.11879769e-07	4.70099489e-03	4.71767215e-05
116             	bottom	1.11879769e-07	4.69661944e-03	4.71129191e-05
117             	bottom	1.11879769e-07	4.69224186e-03	4.70528027e-05
118             	bottom	1.11879769e-07	4.68786222e-03	4.79606247e-05
119             	bottom	1.11879769e-07	4.68348058e-03	4.76448555e-05
120             	bottom	1.11879769e-07	4.67909700e-03	4.73944834e-05
121             	bottom	1.11879769e-07	4.67471157e-03	4.72046495e-05
122             	bottom	1.11879769e-07	4.67032432e-03	4.70575223e-05
123             	bottom	1.11879769e-07	4.66593535e-03	4.69404824e-05
124             	bottom	1.11879769e-07	4.66154469e-03	4.68445821e-05
125             	bottom	1.11879769e-07	4.65715243e-03	4.67641175e-05
126             	bottom	1.11879769e-07	4.65275862e-03	4.66936287e-05
127             	bottom	1.11879769e-07	4.64836332e-03	4.66297510e-05
128             	bottom	1.11879769e-07	4.64396660e-03	4.65694280e-05
129             	bottom	1.11879769e-07	4.63956852e-03	4.74676706e-05
130             	bottom	1.11879769e-07	4.63516914e-03	4.71545086e-05
131             	bottom	1.11879769e-07	4.63076851e-03	4.69060916e-05
132             	bottom	1.11879769e-07	4.62636671e-03	4.67175923e-05
133             	bottom	1.11879769e-07	4.62196379e-03	4.65713630e-05
134             	bottom	1.11879769e-07	4.61755980e-03	4.64549136e-05
135             	bottom	1.11879769e-07	4.61315482e-03	4.63593869e-05
136             	bottom	1.11879769e-07	4.60874889e-03	4.62791330e-05
137             	bottom	1.11879769e-07	4.60434208e-03	4.62087446e-05
138             	bottom	1.11879769e-07	4.59993444e-03	4.61448756e-05
139             	bottom	1.11879769e-07	4.59552602e-03	4.60844346e-05
140             	bottom	1.11879769e-07	4.59111688e-03	4.69731044e-05
141             	bottom	1.11879769e-07	4.58670708e-03	4.66626327e-05
142             	bottom	1.11879769e-07	4.58229667e-03	4.64162495e-05
143             	bottom	1.11879769e-07	4.57788571e-03	4.62291619e-05
144             	bottom	1.11879769e-07	4.57347425e-03	4.60839060e-05
145             	bottom	1.11879769e-07	4.56906235e-03	4.59681217e-05
146             	bottom	1.11879769e-07	4.56465006e-03	4.58730461e-05
147             	bottom	1.11879769e-07	4.56023745e-03	4.57930777e-05
148             	bottom	1.11879769e-07	4.55582456e-03	4.57228644e-05
149             	bottom	1.11879769e-07	4.55141144e-03	4.56590809e-05
150             	bottom	1.11879769e-07	4.54699814e-03	4.55986046e-05
151             	bottom	1.11879769e-07	4.54258472e-03	4.64777162e-05
152             	bottom	1.11879769e-07	4.53817122e-03	4.61700074e-05
153             	bottom	1.11879769e-07	4.53375770e-03	4.59257281e-05
154             	bottom	1.11879769e-07	4.52934420e-03	4.57401212e-05
155             	bottom	1.11879769e-07	4.52493077e-03	4.55959070e-05
156             	bottom	1.11879769e-07	4.52051747e-03	4.54808554e-05
157             	bottom	1.11879769e-07	4.51610433e-03	4.53863005e-05
158             	bottom	1.11879769e-07	4.51169142e-03	4.53066850e-05
159             	bottom	1.11879769e-07	4.50727876e-03	4.52367149e-05
160             	bottom	1.11879769e-07	4.50286643e-03	4.51730871e-05
161             	bottom	1.11879769e-07	4.49845445e-03	4.51126519e-05
162             	bottom	1.11879769e-07	4.49404288e-03	4.59822292e-05
163             	bottom	1.11879769e-07	4.48963177e-03	4.56773453e-05
164             	bottom	1.11879769e-07	4.48522115e-03	4.54352305e-05
165             	bottom	1.11879769e-07	4.48081108e-03	4.52511647e-05
166             	bottom	1.11879769e-07	4.47640161e-03	4.51080525e-05
167             	bottom	1.11879769e-07	4.47199277e-03	4.49937937e-05
168             	bottom	1.11879769e-07	4.46758460e-03	4.48998210e-05
169             	bottom	1.11879769e-07	4.46317717e-03	4.48206191e-05
170             	bottom	1.11879769e-07	4.45877050e-03	4.47509539e-05
171             	bottom	1.11879769e-07	4.45436463e-03	4.46875458e-05
172             	bottom	1.11879769e-07	4.44995963e-03	4.46272224e-05
173             	bottom	1.11879769e-07	4.44555551e-03	4.54872983e-05
174             	bottom	1.11879769e-07	4.44115234e-03	4.51852923e-05
175             	bottom	1.11879769e-07	4.43675014e-03	4.49453948e-05
176             	bottom	1.11879769e-07	4.43234896e-03	4.47629235e-05
177             	bottom	1.11879769e-07	4.42794884e-03	4.46209669e-05
178             	bottom	1.11879769e-07	4.42354982e-03	4.45075548e-05
179             	bottom	1.11879769e-07	4.41915194e-03	4.44142195e-05
180             	bottom	1.11879769e-07	4.41475525e-03	4.43354860e-05
181             	bottom	1.11879769e-07	4.41035977e-03	4.42661814e-05
182             	bottom	1.11879769e-07	4.40596555e-03	4.42030508e-05
183             	bottom	1.11879769e-07	4.40157262e-03	4.41429041e-05
184             	bottom	1.11879769e-07	4.39718103e-03	4.49935196e-05
185             	bottom	1.11879769e-07	4.39279081e-03	4.46944357e-05
186             	bottom	1.11879769e-07	4.38840201e-03	4.44568006e-05
187             	bottom	1.11879769e-07	4.38401464e-03	4.42759700e-05
188             	bottom	1.11879769e-07	4.37962877e-03	4.41352162e-05
189             	bottom	1.11879769e-07	4.37524441e-03	4.40226986e-05
190             	bottom	1.11879769e-07	4.37086161e-03	4.39300496e-05
